date,kospi,kospi_rate,fund,fund_rate,acc,acc_rate
2007-10-04,2003.60 ,-0.0052 ,12609651,0.0049 ,3858479,0.0000 
2007-10-05,1996.03 ,-0.0038 ,12999742,0.0309 ,3936387,0.0202 
2007-10-08,2012.82 ,0.0084 ,13031593,0.0025 ,3936387,0.0000 
2007-10-09,2014.13 ,0.0007 ,13151384,0.0092 ,3936387,0.0000 
2007-10-10,2041.12 ,0.0134 ,13220498,0.0053 ,3936387,0.0000 
2007-10-11,2058.85 ,0.0087 ,13338814,0.0089 ,3936387,0.0000 
2007-10-12,2026.44 ,-0.0157 ,13613372,0.0206 ,4034577,0.0249 
2007-10-15,2035.39 ,0.0044 ,13630530,0.0013 ,4034577,0.0000 
2007-10-16,2005.76 ,-0.0146 ,13556600,-0.0054 ,4034577,0.0000 
2007-10-17,1983.94 ,-0.0109 ,13702852,0.0108 ,4034577,0.0000 
2007-10-18,2005.09 ,0.0107 ,13481309,-0.0162 ,4034577,0.0000 
2007-10-19,1970.10 ,-0.0175 ,12942263,-0.0400 ,4133974,0.0246 
2007-10-22,1903.81 ,-0.0336 ,13234544,0.0226 ,4133974,0.0000 
2007-10-23,1947.98 ,0.0232 ,13146614,-0.0066 ,4133974,0.0000 
2007-10-24,1933.36 ,-0.0075 ,13129369,-0.0013 ,4133974,0.0000 
2007-10-25,1976.75 ,0.0224 ,12876646,-0.0192 ,4133974,0.0000 
2007-10-26,2028.06 ,0.0260 ,13010482,0.0104 ,4224239,0.0218 
2007-10-29,2062.92 ,0.0172 ,13367250,0.0274 ,4224239,0.0000 
2007-10-30,2052.37 ,-0.0051 ,13867473,0.0374 ,4224239,0.0000 
2007-10-31,2064.85 ,0.0061 ,13130631,-0.0531 ,4224239,0.0000 
2007-11-01,2063.14 ,-0.0008 ,13394064,0.0201 ,4224239,0.0000 
2007-11-02,2019.34 ,-0.0212 ,13277477,-0.0087 ,4320583,0.0228 
2007-11-05,2015.76 ,-0.0018 ,13369973,0.0070 ,4320583,0.0000 
2007-11-06,2054.24 ,0.0191 ,13298200,-0.0054 ,4320583,0.0000 
2007-11-07,2043.19 ,-0.0054 ,12689007,-0.0458 ,4320583,0.0000 
2007-11-08,1979.56 ,-0.0311 ,13309481,0.0489 ,4320583,0.0000 
2007-11-09,1990.47 ,0.0055 ,13240594,-0.0052 ,4425747,0.0243 
2007-11-12,1923.42 ,-0.0337 ,12812666,-0.0323 ,4425747,0.0000 
2007-11-13,1932.89 ,0.0049 ,12624114,-0.0147 ,4425747,0.0000 
2007-11-14,1972.58 ,0.0205 ,12250605,-0.0296 ,4425747,0.0000 
2007-11-15,1947.74 ,-0.0126 ,12147954,-0.0084 ,4425747,0.0000 
2007-11-16,1926.20 ,-0.0111 ,11924221,-0.0184 ,4507171,0.0184 
2007-11-19,1893.47 ,-0.0170 ,11648378,-0.0231 ,4507171,0.0000 
2007-11-20,1872.24 ,-0.0112 ,11451991,-0.0169 ,4507171,0.0000 
2007-11-21,1806.99 ,-0.0349 ,11426793,-0.0022 ,4507171,0.0000 
2007-11-22,1799.02 ,-0.0044 ,11326431,-0.0088 ,4507171,0.0000 
2007-11-23,1772.88 ,-0.0145 ,11081178,-0.0217 ,4554149,0.0104 
2007-11-26,1855.33 ,0.0465 ,11297678,0.0195 ,4554149,0.0000 
2007-11-27,1859.79 ,0.0024 ,11388716,0.0081 ,4554149,0.0000 
2007-11-28,1834.69 ,-0.0135 ,11132561,-0.0225 ,4554149,0.0000 
2007-11-29,1877.56 ,0.0234 ,11187438,0.0049 ,4554149,0.0000 
2007-11-30,1906.00 ,0.0151 ,10827719,-0.0322 ,4644924,0.0199 
2007-12-03,1902.43 ,-0.0019 ,11303335,0.0439 ,4644924,0.0000 
2007-12-04,1917.83 ,0.0081 ,11493824,0.0169 ,4644924,0.0000 
2007-12-05,1938.20 ,0.0106 ,11350497,-0.0125 ,4644924,0.0000 
2007-12-06,1953.17 ,0.0077 ,11470443,0.0106 ,4644924,0.0000 
2007-12-07,1934.32 ,-0.0097 ,11323065,-0.0128 ,4717986,0.0157 
2007-12-10,1906.42 ,-0.0144 ,11539565,0.0191 ,4717986,0.0000 
2007-12-11,1925.07 ,0.0098 ,11575123,0.0031 ,4717986,0.0000 
2007-12-12,1927.45 ,0.0012 ,11610557,0.0031 ,4717986,0.0000 
2007-12-13,1915.90 ,-0.0060 ,11688863,0.0067 ,4717986,0.0000 
2007-12-14,1895.05 ,-0.0109 ,11521749,-0.0143 ,4758561,0.0086 
2007-12-17,1839.82 ,-0.0291 ,11251672,-0.0234 ,4758561,0.0000 
2007-12-18,1861.47 ,0.0118 ,10743238,-0.0452 ,4758561,0.0000 
2007-12-19,1861.47 ,0.0000 ,10743238,0.0000 ,4758561,0.0000 
2007-12-20,1844.37 ,-0.0092 ,10758380,0.0014 ,4758561,0.0000 
2007-12-21,1878.32 ,0.0184 ,10439984,-0.0296 ,4804940,0.0097 
2007-12-24,1919.47 ,0.0219 ,10350993,-0.0085 ,4804940,0.0000 
2007-12-25,1919.47 ,0.0000 ,10350993,0.0000 ,4804940,0.0000 
2007-12-26,1906.72 ,-0.0066 ,10389536,0.0037 ,4804940,0.0000 
2007-12-27,1908.62 ,0.0010 ,10104558,-0.0274 ,4804940,0.0000 
2007-12-28,1897.13 ,-0.0060 ,9736588,-0.0364 ,4856946,0.0108 
2007-12-31,1897.13 ,0.0000 ,9508721,-0.0234 ,4876591,0.0040 
2008-01-01,1897.13 ,0.0000 ,9508721,0.0000 ,4876591,0.0000 
2008-01-02,1853.45 ,-0.0230 ,9984353,0.0500 ,4876591,0.0000 
2008-01-03,1852.73 ,-0.0004 ,10129476,0.0145 ,4876591,0.0000 
2008-01-04,1863.90 ,0.0060 ,9831561,-0.0294 ,4924534,0.0098 
2008-01-07,1831.14 ,-0.0176 ,9977406,0.0148 ,4924534,0.0000 
2008-01-08,1826.23 ,-0.0027 ,10052474,0.0075 ,4924534,0.0000 
2008-01-09,1844.47 ,0.0100 ,9904373,-0.0147 ,4924534,0.0000 
2008-01-10,1824.78 ,-0.0107 ,9904344,-0.0000 ,4924534,0.0000 
2008-01-11,1782.27 ,-0.0233 ,9831488,-0.0074 ,5006074,0.0166 
2008-01-14,1765.88 ,-0.0092 ,9758632,-0.0074 ,5006074,0.0000 
2008-01-15,1746.95 ,-0.0107 ,9732150,-0.0027 ,5006074,0.0000 
2008-01-16,1704.97 ,-0.0240 ,9865050,0.0137 ,5006074,0.0000 
2008-01-17,1723.55 ,0.0109 ,9923340,0.0059 ,5006074,0.0000 
2008-01-18,1734.72 ,0.0065 ,9886916,-0.0037 ,5076369,0.0140 
2008-01-21,1683.56 ,-0.0295 ,9667120,-0.0222 ,5076369,0.0000 
2008-01-22,1609.02 ,-0.0443 ,10069553,0.0416 ,5076369,0.0000 
2008-01-23,1628.42 ,0.0121 ,10011859,-0.0057 ,5076369,0.0000 
2008-01-24,1663.00 ,0.0212 ,10008618,-0.0003 ,5076369,0.0000 
2008-01-25,1692.41 ,0.0177 ,9726749,-0.0282 ,5139405,0.0124 
2008-01-28,1627.19 ,-0.0385 ,9698545,-0.0029 ,5139405,0.0000 
2008-01-29,1637.91 ,0.0066 ,9711192,0.0013 ,5139405,0.0000 
2008-01-30,1589.06 ,-0.0298 ,9927808,0.0223 ,5139405,0.0000 
2008-01-31,1624.68 ,0.0224 ,9771113,-0.0158 ,5191195,0.0101 
2008-02-01,1634.53 ,0.0061 ,9550065,-0.0226 ,5199843,0.0017 
2008-02-04,1690.13 ,0.0340 ,9645656,0.0100 ,5199843,0.0000 
2008-02-05,1696.57 ,0.0038 ,9248492,-0.0412 ,5199843,0.0000 
2008-02-06,1696.57 ,0.0000 ,9248492,0.0000 ,5199843,0.0000 
2008-02-07,1696.57 ,0.0000 ,9248492,0.0000 ,5199843,0.0000 
2008-02-08,1696.57 ,0.0000 ,9248492,0.0000 ,5228287,0.0055 
2008-02-11,1640.67 ,-0.0329 ,9692044,0.0480 ,5228287,0.0000 
2008-02-12,1643.29 ,0.0016 ,9748019,0.0058 ,5228287,0.0000 
2008-02-13,1631.78 ,-0.0070 ,9561588,-0.0191 ,5228287,0.0000 
2008-02-14,1697.45 ,0.0402 ,9209776,-0.0368 ,5228287,0.0000 
2008-02-15,1694.77 ,-0.0016 ,9210352,0.0001 ,5301349,0.0140 
2008-02-18,1696.24 ,0.0009 ,9568133,0.0388 ,5301349,0.0000 
2008-02-19,1720.52 ,0.0143 ,9548224,-0.0021 ,5301349,0.0000 
2008-02-20,1687.91 ,-0.0190 ,9680365,0.0138 ,5301349,0.0000 
2008-02-21,1704.36 ,0.0097 ,9875351,0.0201 ,5301349,0.0000 
2008-02-22,1686.45 ,-0.0105 ,9581413,-0.0298 ,5367746,0.0125 
2008-02-25,1709.13 ,0.0134 ,9381778,-0.0208 ,5367746,0.0000 
2008-02-26,1709.13 ,0.0000 ,9173570,-0.0222 ,5367746,0.0000 
2008-02-27,1720.89 ,0.0069 ,9237344,0.0070 ,5367746,0.0000 
2008-02-28,1736.17 ,0.0089 ,9512862,0.0298 ,5367746,0.0000 
2008-02-29,1711.62 ,-0.0141 ,9284973,-0.0240 ,5437803,0.0131 
2008-03-03,1671.73 ,-0.0233 ,9699687,0.0447 ,5437803,0.0000 
2008-03-04,1676.18 ,0.0027 ,9541814,-0.0163 ,5437803,0.0000 
2008-03-05,1677.10 ,0.0005 ,9523395,-0.0019 ,5437803,0.0000 
2008-03-06,1697.44 ,0.0121 ,9046037,-0.0501 ,5437803,0.0000 
2008-03-07,1663.97 ,-0.0197 ,8993266,-0.0058 ,5495465,0.0106 
2008-03-10,1625.17 ,-0.0233 ,9306619,0.0348 ,5495465,0.0000 
2008-03-11,1641.48 ,0.0100 ,9127524,-0.0192 ,5495465,0.0000 
2008-03-12,1658.83 ,0.0106 ,9196689,0.0076 ,5495465,0.0000 
2008-03-13,1615.62 ,-0.0260 ,9151757,-0.0049 ,5495465,0.0000 
2008-03-14,1600.26 ,-0.0095 ,9408668,0.0281 ,5554513,0.0107 
2008-03-17,1574.44 ,-0.0161 ,9388730,-0.0021 ,5554513,0.0000 
2008-03-18,1588.75 ,0.0091 ,9167617,-0.0236 ,5554513,0.0000 
2008-03-19,1622.23 ,0.0211 ,9167001,-0.0001 ,5554513,0.0000 
2008-03-20,1623.39 ,0.0007 ,8963159,-0.0222 ,5554513,0.0000 
2008-03-21,1645.69 ,0.0137 ,9161273,0.0221 ,5622986,0.0123 
2008-03-24,1655.30 ,0.0058 ,9178328,0.0019 ,5622986,0.0000 
2008-03-25,1674.93 ,0.0119 ,9189730,0.0012 ,5622986,0.0000 
2008-03-26,1679.67 ,0.0028 ,9429145,0.0261 ,5622986,0.0000 
2008-03-27,1676.24 ,-0.0020 ,9695490,0.0282 ,5622986,0.0000 
2008-03-28,1701.83 ,0.0153 ,9528847,-0.0172 ,5694674,0.0127 
2008-03-31,1703.99 ,0.0013 ,9561687,0.0034 ,5711858,0.0030 
2008-04-01,1702.25 ,-0.0010 ,9835309,0.0286 ,5711858,0.0000 
2008-04-02,1742.19 ,0.0235 ,9955159,0.0122 ,5711858,0.0000 
2008-04-03,1763.63 ,0.0123 ,10022079,0.0067 ,5711858,0.0000 
2008-04-04,1766.49 ,0.0016 ,10275047,0.0252 ,5727317,0.0027 
2008-04-07,1773.56 ,0.0040 ,10457585,0.0178 ,5727317,0.0000 
2008-04-08,1754.71 ,-0.0106 ,10512976,0.0053 ,5727317,0.0000 
2008-04-09,1754.71 ,0.0000 ,10512976,0.0000 ,5727317,0.0000 
2008-04-10,1764.64 ,0.0057 ,10982333,0.0446 ,5727317,0.0000 
2008-04-11,1779.71 ,0.0085 ,10759554,-0.0203 ,5765787,0.0067 
2008-04-14,1746.71 ,-0.0185 ,10683046,-0.0071 ,5765787,0.0000 
2008-04-15,1742.17 ,-0.0026 ,10694644,0.0011 ,5765787,0.0000 
2008-04-16,1758.56 ,0.0094 ,10407443,-0.0269 ,5765787,0.0000 
2008-04-17,1768.67 ,0.0057 ,10341795,-0.0063 ,5765787,0.0000 
2008-04-18,1771.90 ,0.0018 ,10556725,0.0208 ,5812123,0.0080 
2008-04-21,1800.48 ,0.0161 ,11025612,0.0444 ,5812123,0.0000 
2008-04-22,1787.49 ,-0.0072 ,10821224,-0.0185 ,5812123,0.0000 
2008-04-23,1800.79 ,0.0074 ,11049830,0.0211 ,5812123,0.0000 
2008-04-24,1799.34 ,-0.0008 ,11171678,0.0110 ,5812123,0.0000 
2008-04-25,1824.68 ,0.0141 ,11078939,-0.0083 ,5856921,0.0077 
2008-04-28,1823.17 ,-0.0008 ,11238190,0.0144 ,5856921,0.0000 
2008-04-29,1811.51 ,-0.0064 ,11182414,-0.0050 ,5856921,0.0000 
2008-04-30,1825.47 ,0.0077 ,11022300,-0.0143 ,5889756,0.0056 
2008-05-01,1825.47 ,0.0000 ,11022300,0.0000 ,5889756,0.0000 
2008-05-02,1848.27 ,0.0125 ,10749238,-0.0248 ,5899941,0.0017 
2008-05-05,1848.27 ,0.0000 ,10749238,0.0000 ,5899941,0.0000 
2008-05-06,1859.06 ,0.0058 ,10708004,-0.0038 ,5899941,0.0000 
2008-05-07,1854.01 ,-0.0027 ,10815612,0.0100 ,5899941,0.0000 
2008-05-08,1848.00 ,-0.0032 ,11004977,0.0175 ,5899941,0.0000 
2008-05-09,1823.70 ,-0.0131 ,10941641,-0.0058 ,5939637,0.0067 
2008-05-12,1823.70 ,0.0000 ,10941641,0.0000 ,5939637,0.0000 
2008-05-13,1842.80 ,0.0105 ,10823803,-0.0108 ,5939637,0.0000 
2008-05-14,1843.75 ,0.0005 ,10537642,-0.0264 ,5939637,0.0000 
2008-05-15,1885.71 ,0.0228 ,10718840,0.0172 ,5939637,0.0000 
2008-05-16,1888.88 ,0.0017 ,10669798,-0.0046 ,5978841,0.0066 
2008-05-19,1885.37 ,-0.0019 ,11353014,0.0640 ,5978841,0.0000 
2008-05-20,1873.15 ,-0.0065 ,11389237,0.0032 ,5978841,0.0000 
2008-05-21,1847.51 ,-0.0137 ,11340544,-0.0043 ,5978841,0.0000 
2008-05-22,1835.42 ,-0.0065 ,11216322,-0.0110 ,5978841,0.0000 
2008-05-23,1827.94 ,-0.0041 ,10959088,-0.0229 ,6026673,0.0080 
2008-05-26,1800.58 ,-0.0150 ,10787427,-0.0157 ,6026673,0.0000 
2008-05-27,1825.23 ,0.0137 ,10587136,-0.0186 ,6026673,0.0000 
2008-05-28,1805.64 ,-0.0107 ,10452085,-0.0128 ,6026673,0.0000 
2008-05-29,1841.22 ,0.0197 ,10477089,0.0024 ,6026673,0.0000 
2008-05-30,1852.02 ,0.0059 ,10030722,-0.0426 ,6095537,0.0114 
2008-06-02,1847.53 ,-0.0024 ,10446876,0.0415 ,6095537,0.0000 
2008-06-03,1819.39 ,-0.0152 ,10497428,0.0048 ,6095537,0.0000 
2008-06-04,1833.81 ,0.0079 ,10300107,-0.0188 ,6095537,0.0000 
2008-06-05,1832.31 ,-0.0008 ,9995033,-0.0296 ,6095537,0.0000 
2008-06-06,1832.31 ,0.0000 ,9995033,0.0000 ,6134605,0.0064 
2008-06-09,1808.96 ,-0.0127 ,10240338,0.0245 ,6134605,0.0000 
2008-06-10,1774.38 ,-0.0191 ,10314372,0.0072 ,6134605,0.0000 
2008-06-11,1781.67 ,0.0041 ,10400740,0.0084 ,6134605,0.0000 
2008-06-12,1739.36 ,-0.0237 ,10352261,-0.0047 ,6134605,0.0000 
2008-06-13,1747.35 ,0.0046 ,10204706,-0.0143 ,6191862,0.0093 
2008-06-16,1760.82 ,0.0077 ,9872750,-0.0325 ,6191862,0.0000 
2008-06-17,1750.71 ,-0.0057 ,9903842,0.0031 ,6191862,0.0000 
2008-06-18,1774.13 ,0.0134 ,9781951,-0.0123 ,6191862,0.0000 
2008-06-19,1740.72 ,-0.0188 ,9719640,-0.0064 ,6191862,0.0000 
2008-06-20,1731.00 ,-0.0056 ,9729210,0.0010 ,6252019,0.0097 
2008-06-23,1715.59 ,-0.0089 ,9506536,-0.0229 ,6252019,0.0000 
2008-06-24,1710.84 ,-0.0028 ,9469884,-0.0039 ,6252019,0.0000 
2008-06-25,1717.79 ,0.0041 ,9400283,-0.0073 ,6252019,0.0000 
2008-06-26,1717.66 ,-0.0001 ,9254278,-0.0155 ,6252019,0.0000 
2008-06-27,1684.45 ,-0.0193 ,9253150,-0.0001 ,6315557,0.0102 
2008-06-30,1674.92 ,-0.0057 ,9170435,-0.0089 ,6338072,0.0036 
2008-07-01,1666.46 ,-0.0051 ,9115960,-0.0059 ,6338072,0.0000 
2008-07-02,1623.60 ,-0.0257 ,9402056,0.0314 ,6338072,0.0000 
2008-07-03,1606.54 ,-0.0105 ,9704582,0.0322 ,6338072,0.0000 
2008-07-04,1577.94 ,-0.0178 ,9558126,-0.0151 ,6370602,0.0051 
2008-07-07,1579.72 ,0.0011 ,9685409,0.0133 ,6370602,0.0000 
2008-07-08,1533.47 ,-0.0293 ,9540846,-0.0149 ,6370602,0.0000 
2008-07-09,1519.38 ,-0.0092 ,9724896,0.0193 ,6370602,0.0000 
2008-07-10,1537.43 ,0.0119 ,9798141,0.0075 ,6370602,0.0000 
2008-07-11,1567.51 ,0.0196 ,9705929,-0.0094 ,6433137,0.0098 
2008-07-14,1558.62 ,-0.0057 ,9565751,-0.0144 ,6433137,0.0000 
2008-07-15,1509.33 ,-0.0316 ,9550161,-0.0016 ,6433137,0.0000 
2008-07-16,1507.40 ,-0.0013 ,9613613,0.0066 ,6433137,0.0000 
2008-07-17,1525.56 ,0.0120 ,9494957,-0.0123 ,6433137,0.0000 
2008-07-18,1509.99 ,-0.0102 ,9332995,-0.0171 ,6490332,0.0089 
2008-07-21,1562.92 ,0.0351 ,9351823,0.0020 ,6490332,0.0000 
2008-07-22,1561.23 ,-0.0011 ,9060439,-0.0312 ,6490332,0.0000 
2008-07-23,1591.76 ,0.0196 ,9369608,0.0341 ,6490332,0.0000 
2008-07-24,1626.14 ,0.0216 ,9279375,-0.0096 ,6490332,0.0000 
2008-07-25,1597.93 ,-0.0173 ,9309566,0.0033 ,6549033,0.0090 
2008-07-28,1598.29 ,0.0002 ,9582327,0.0293 ,6549033,0.0000 
2008-07-29,1567.20 ,-0.0195 ,9475035,-0.0112 ,6549033,0.0000 
2008-07-30,1577.70 ,0.0067 ,9567610,0.0098 ,6549033,0.0000 
2008-07-31,1594.67 ,0.0108 ,9041815,-0.0550 ,6600525,0.0079 
2008-08-01,1573.77 ,-0.0131 ,8870605,-0.0189 ,6600525,0.0000 
2008-08-04,1543.05 ,-0.0195 ,8941090,0.0079 ,6600525,0.0000 
2008-08-05,1535.54 ,-0.0049 ,9033528,0.0103 ,6600525,0.0000 
2008-08-06,1578.71 ,0.0281 ,8894685,-0.0154 ,6600525,0.0000 
2008-08-07,1564.00 ,-0.0093 ,8783298,-0.0125 ,6600525,0.0000 
2008-08-08,1568.72 ,0.0030 ,8858369,0.0085 ,6672611,0.0109 
2008-08-11,1581.09 ,0.0079 ,8707823,-0.0170 ,6672611,0.0000 
2008-08-12,1577.12 ,-0.0025 ,8842002,0.0154 ,6672611,0.0000 
2008-08-13,1562.72 ,-0.0091 ,8765910,-0.0086 ,6672611,0.0000 
2008-08-14,1572.19 ,0.0061 ,8751406,-0.0017 ,6672611,0.0000 
2008-08-15,1572.19 ,0.0000 ,8751406,0.0000 ,6722675,0.0075 
2008-08-18,1567.71 ,-0.0028 ,8601196,-0.0172 ,6722675,0.0000 
2008-08-19,1541.41 ,-0.0168 ,8536086,-0.0076 ,6722675,0.0000 
2008-08-20,1540.71 ,-0.0005 ,8446541,-0.0105 ,6722675,0.0000 
2008-08-21,1512.59 ,-0.0183 ,8353310,-0.0110 ,6722675,0.0000 
2008-08-22,1496.91 ,-0.0104 ,8260865,-0.0111 ,6777263,0.0081 
2008-08-25,1502.11 ,0.0035 ,8115014,-0.0177 ,6777263,0.0000 
2008-08-26,1490.25 ,-0.0079 ,8030421,-0.0104 ,6777263,0.0000 
2008-08-27,1493.92 ,0.0025 ,8102406,0.0090 ,6777263,0.0000 
2008-08-28,1474.15 ,-0.0132 ,8132677,0.0037 ,6777263,0.0000 
2008-08-29,1474.24 ,0.0001 ,8104895,-0.0034 ,6836673,0.0088 
2008-09-01,1414.43 ,-0.0406 ,8226872,0.0150 ,6836696,0.0000 
2008-09-02,1407.14 ,-0.0052 ,8439973,0.0259 ,6836696,0.0000 
2008-09-03,1426.89 ,0.0140 ,8696557,0.0304 ,6836696,0.0000 
2008-09-04,1426.43 ,-0.0003 ,8811772,0.0132 ,6836696,0.0000 
2008-09-05,1404.38 ,-0.0155 ,8781929,-0.0034 ,6890596,0.0079 
2008-09-08,1476.65 ,0.0515 ,8872207,0.0103 ,6890596,0.0000 
2008-09-09,1454.50 ,-0.0150 ,8845623,-0.0030 ,6890596,0.0000 
2008-09-10,1464.98 ,0.0072 ,8959548,0.0129 ,6890596,0.0000 
2008-09-11,1443.24 ,-0.0148 ,8972046,0.0014 ,6890596,0.0000 
2008-09-12,1477.92 ,0.0240 ,8627226,-0.0384 ,6948182,0.0084 
2008-09-15,1477.92 ,0.0000 ,8627226,0.0000 ,6948182,0.0000 
2008-09-16,1387.75 ,-0.0610 ,8702276,0.0087 ,6948182,0.0000 
2008-09-17,1425.26 ,0.0270 ,8994709,0.0336 ,6948182,0.0000 
2008-09-18,1392.42 ,-0.0230 ,9270655,0.0307 ,6948182,0.0000 
2008-09-19,1455.78 ,0.0455 ,9115642,-0.0167 ,7013422,0.0094 
2008-09-22,1460.34 ,0.0031 ,8986256,-0.0142 ,7013422,0.0000 
2008-09-23,1481.37 ,0.0144 ,9451956,0.0518 ,7013422,0.0000 
2008-09-24,1495.98 ,0.0099 ,9724965,0.0289 ,7013422,0.0000 
2008-09-25,1501.63 ,0.0038 ,9619279,-0.0109 ,7013422,0.0000 
2008-09-26,1476.33 ,-0.0168 ,9576765,-0.0044 ,7091226,0.0111 
2008-09-29,1456.36 ,-0.0135 ,9357545,-0.0229 ,7091226,0.0000 
2008-09-30,1448.06 ,-0.0057 ,9427159,0.0074 ,7137097,0.0065 
2008-10-01,1439.67 ,-0.0058 ,9069230,-0.0380 ,7137097,0.0000 
2008-10-02,1419.65 ,-0.0139 ,8912751,-0.0173 ,7137097,0.0000 
2008-10-03,1419.65 ,0.0000 ,8912751,0.0000 ,7164519,0.0038 
2008-10-06,1358.75 ,-0.0429 ,9097188,0.0207 ,7164519,0.0000 
2008-10-07,1366.10 ,0.0054 ,9026382,-0.0078 ,7164519,0.0000 
2008-10-08,1286.69 ,-0.0581 ,8977517,-0.0054 ,7164519,0.0000 
2008-10-09,1294.89 ,0.0064 ,9039366,0.0069 ,7164519,0.0000 
2008-10-10,1241.47 ,-0.0413 ,9155538,0.0129 ,7232192,0.0094 
2008-10-13,1288.53 ,0.0379 ,9265288,0.0120 ,7232192,0.0000 
2008-10-14,1367.69 ,0.0614 ,9437672,0.0186 ,7232192,0.0000 
2008-10-15,1340.28 ,-0.0200 ,9102430,-0.0355 ,7232192,0.0000 
2008-10-16,1213.78 ,-0.0944 ,9602943,0.0550 ,7232192,0.0000 
2008-10-17,1180.67 ,-0.0273 ,9612526,0.0010 ,7305823,0.0102 
2008-10-20,1207.63 ,0.0228 ,9387310,-0.0234 ,7305823,0.0000 
2008-10-21,1196.10 ,-0.0095 ,8736343,-0.0693 ,7335955,0.0041 
2008-10-22,1134.59 ,-0.0514 ,8887069,0.0173 ,7409480,0.0100 
2008-10-23,1049.71 ,-0.0748 ,9050737,0.0184 ,7361954,-0.0064 
2008-10-24,938.75,-0.1057 ,8970118,-0.0089 ,7374838,0.0018 
2008-10-27,946.45,0.0082 ,9167654,0.0220 ,7389855,0.0020 
2008-10-28,999.16,0.0557 ,9271896,0.0114 ,7404962,0.0020 
2008-10-29,968.97,-0.0302 ,9494783,0.0240 ,7423289,0.0025 
2008-10-30,1084.72 ,0.1195 ,9833350,0.0357 ,7433763,0.0014 
2008-10-31,1113.06 ,0.0261 ,10026310,0.0196 ,7462121,0.0038 
2008-11-03,1129.08 ,0.0144 ,10263839,0.0237 ,7477403,0.0020 
2008-11-04,1153.35 ,0.0215 ,10363624,0.0097 ,7489052,0.0016 
2008-11-05,1181.50 ,0.0244 ,10651083,0.0277 ,7498771,0.0013 
2008-11-06,1092.22 ,-0.0756 ,10713098,0.0058 ,7515873,0.0023 
2008-11-07,1134.49 ,0.0387 ,10967871,0.0238 ,7528567,0.0017 
2008-11-10,1152.46 ,0.0158 ,10805466,-0.0148 ,7540945,0.0016 
2008-11-11,1128.73 ,-0.0206 ,10578868,-0.0210 ,7551330,0.0014 
2008-11-12,1123.86 ,-0.0043 ,10789821,0.0199 ,7560667,0.0012 
2008-11-13,1088.44 ,-0.0315 ,10628331,-0.0150 ,7560667,0.0000 
2008-11-14,1088.26 ,-0.0002 ,10631438,0.0003 ,7585853,0.0033 
2008-11-17,1078.32 ,-0.0091 ,10381920,-0.0235 ,7597261,0.0015 
2008-11-18,1036.16 ,-0.0391 ,10070074,-0.0300 ,7606575,0.0012 
2008-11-19,1016.82 ,-0.0187 ,10485885,0.0413 ,7616106,0.0013 
2008-11-20,948.69,-0.0670 ,9986574,-0.0476 ,7625039,0.0012 
2008-11-21,1003.73 ,0.0580 ,9796333,-0.0190 ,7634495,0.0012 
2008-11-24,970.14,-0.0335 ,9759495,-0.0038 ,7643678,0.0012 
2008-11-25,983.32,0.0136 ,9735891,-0.0024 ,7653246,0.0013 
2008-11-26,1029.78 ,0.0472 ,9574955,-0.0165 ,7683849,0.0040 
2008-11-27,1063.48 ,0.0327 ,9567797,-0.0007 ,7694823,0.0014 
2008-11-28,1076.07 ,0.0118 ,9617374,0.0052 ,7685817,-0.0012 
2008-12-01,1058.62 ,-0.0162 ,9872984,0.0266 ,7695170,0.0012 
2008-12-02,1023.20 ,-0.0335 ,10044815,0.0174 ,7704246,0.0012 
2008-12-03,1022.67 ,-0.0005 ,10137563,0.0092 ,7713130,0.0012 
2008-12-04,1006.54 ,-0.0158 ,10052548,-0.0084 ,7721282,0.0011 
2008-12-05,1028.13 ,0.0214 ,9681123,-0.0369 ,7730668,0.0012 
2008-12-08,1105.05 ,0.0748 ,9726576,0.0047 ,7740783,0.0013 
2008-12-09,1105.84 ,0.0007 ,10143313,0.0428 ,7748989,0.0011 
2008-12-10,1145.87 ,0.0362 ,10506114,0.0358 ,7759989,0.0014 
2008-12-11,1154.43 ,0.0075 ,10687098,0.0172 ,7771084,0.0014 
2008-12-12,1103.82 ,-0.0438 ,11145026,0.0428 ,7781438,0.0013 
2008-12-15,1158.19 ,0.0493 ,11336471,0.0172 ,7794279,0.0017 
2008-12-16,1161.56 ,0.0029 ,11037789,-0.0263 ,7829496,0.0045 
2008-12-17,1169.75 ,0.0071 ,11348282,0.0281 ,7841407,0.0015 
2008-12-18,1175.91 ,0.0053 ,11144453,-0.0180 ,7855580,0.0018 
2008-12-19,1180.97 ,0.0043 ,10969589,-0.0157 ,7876221,0.0026 
2008-12-22,1179.61 ,-0.0012 ,10839389,-0.0119 ,7889055,0.0016 
2008-12-23,1144.31 ,-0.0299 ,10967010,0.0118 ,7897514,0.0011 
2008-12-24,1128.51 ,-0.0138 ,10610858,-0.0325 ,7908351,0.0014 
2008-12-25,1128.51 ,0.0000 ,10610858,0.0000 ,7908351,0.0000 
2008-12-26,1117.86 ,-0.0094 ,10278186,-0.0314 ,7921316,0.0016 
2008-12-29,1117.59 ,-0.0002 ,10082604,-0.0190 ,7933690,0.0016 
2008-12-30,1124.47 ,0.0062 ,9336250,-0.0740 ,7942921,0.0012 
2008-12-31,1124.47 ,0.0000 ,9240571,-0.0102 ,7954522,0.0015 
