측정일시,측정소명,초미세먼지(㎍/㎥),오존(ppm)
202003210400 ,금천구,8,0.034
202003210400 ,구로구,10,0.044
202003210400 ,동작구,8,0.02
202003210400 ,양천구,8,0.029
202003210400 ,영등포구,6,0.036
202003210400 ,강서구,8,0.032
202003210400 ,강남구,9,0.016
202003210400 ,강동구,11,0.006
202003210400 ,서초구,11,0.037
202003210400 ,송파구,8,0.02
202003210300 ,중구,10,0.034
202003210300 ,종로구,9,0.03
202003210300 ,용산구,7,0.038
202003210300 ,은평구,7,0.038
202003210300 ,서대문구,8,0.035
202003210300 ,마포구,7,0.032
202003210300 ,동대문구,5,0.019
202003210300 ,도봉구,5,0.02
202003210300 ,성동구,8,0.032
202003210300 ,중랑구,0,0
202003210300 ,성북구,8,0.014
202003210300 ,광진구,6,0.01
202003210300 ,강북구,7,0.026
202003210300 ,노원구,11,0.012
202003210300 ,강서구,9,0.03
202003210300 ,구로구,10,0.043
202003210300 ,영등포구,8,0.035
202003210300 ,양천구,10,0.028
202003210300 ,동작구,9,0.025
202003210300 ,금천구,10,0.035
202003210300 ,관악구,6,0.037
202003210300 ,강남구,10,0.029
202003210300 ,강동구,9,0.019
202003210300 ,송파구,10,0.026
202003210300 ,서초구,9,0.04
202003210200 ,중구,10,0.027
202003210200 ,종로구,10,0.025
202003210200 ,용산구,8,0.032
202003210200 ,마포구,6,0.03
202003210200 ,은평구,7,0.035
202003210200 ,서대문구,9,0.034
202003210200 ,성북구,9,0.017
202003210200 ,중랑구,0,0
202003210200 ,노원구,11,0.017
202003210200 ,도봉구,6,0.024
202003210200 ,강북구,9,0.037
202003210200 ,성동구,8,0.029
202003210200 ,동대문구,5,0.022
202003210200 ,광진구,6,0.016
202003210200 ,강서구,9,0.026
202003210200 ,동작구,11,0.019
202003210200 ,관악구,5,0.034
202003210200 ,구로구,8,0.042
202003210200 ,금천구,9,0.032
202003210200 ,양천구,9,0.026
202003210200 ,영등포구,7,0.035
202003210200 ,강동구,9,0.025
202003210200 ,송파구,9,0.02
202003210200 ,서초구,10,0.036
202003210200 ,강남구,8,0.031
202003210100 ,종로구,10,0.022
202003210100 ,중구,9,0.021
202003210100 ,용산구,10,0.021
202003210100 ,서대문구,10,0.032
202003210100 ,은평구,9,0.029
202003210100 ,마포구,9,0.026
202003210100 ,노원구,14,0.014
202003210100 ,중랑구,0,0
202003210100 ,광진구,0,0.018
202003210100 ,성동구,7,0.029
202003210100 ,도봉구,10,0.026
202003210100 ,강북구,9,0.029
202003210100 ,동대문구,7,0.022
202003210100 ,성북구,6,0.019
202003210100 ,구로구,10,0.039
202003210100 ,강서구,12,0.025
202003210100 ,동작구,12,0.012
202003210100 ,관악구,8,0.028
202003210100 ,양천구,10,0.025
202003210100 ,금천구,9,0.029
202003210100 ,영등포구,10,0.031
202003210100 ,강동구,8,0.025
202003210100 ,송파구,11,0.018
202003210100 ,서초구,9,0.031
202003210100 ,강남구,10,0.034
202003210000 ,종로구,10,0.021
202003210000 ,중구,10,0.016
202003210000 ,용산구,10,0.016
202003210000 ,마포구,8,0.022
202003210000 ,은평구,7,0.03
202003210000 ,서대문구,11,0.031
202003210000 ,노원구,9,0.017
202003210000 ,동대문구,6,0.019
202003210000 ,성동구,9,0.029
202003210000 ,강북구,9,0.027
202003210000 ,광진구,5,0.017
202003210000 ,성북구,6,0.017
202003210000 ,중랑구,0,0
202003210000 ,도봉구,10,0.029
202003210000 ,관악구,9,0.027
202003210000 ,양천구,10,0.026
202003210000 ,강서구,9,0.027
202003210000 ,구로구,11,0.03
202003210000 ,금천구,13,0.024
202003210000 ,동작구,13,0.01
202003210000 ,영등포구,8,0.022
202003210000 ,서초구,9,0.028
202003210000 ,강남구,10,0.026
202003210000 ,강동구,8,0.02
202003210000 ,송파구,8,0.017
202003202300 ,중구,8,0.025
202003202300 ,용산구,11,0.02
202003202300 ,종로구,11,0.024
202003202300 ,마포구,6,0.028
202003202300 ,서대문구,7,0.035
202003202300 ,은평구,6,0.027
202003202300 ,노원구,9,0.024
202003202300 ,성동구,11,0.02
202003202300 ,도봉구,6,0.034
202003202300 ,중랑구,0,0
202003202300 ,광진구,6,0.017
202003202300 ,강북구,11,0.034
202003202300 ,동대문구,5,0.027
202003202300 ,성북구,5,0.026
202003202300 ,양천구,11,0.025
202003202300 ,영등포구,6,0.03
202003202300 ,동작구,12,0.013
202003202300 ,강서구,12,0.026
202003202300 ,구로구,11,0.04
202003202300 ,금천구,15,0.011
202003202300 ,관악구,15,0.018
202003202300 ,송파구,10,0.017
202003202300 ,강동구,10,0.017
202003202300 ,강남구,12,0.023
202003202300 ,서초구,11,0.022
202003202200 ,중구,9,0.027
202003202200 ,용산구,8,0.024
202003202200 ,종로구,9,0.027
202003202200 ,은평구,7,0.031
202003202200 ,마포구,7,0.029
202003202200 ,서대문구,9,0.034
202003202200 ,성북구,9,0.025
202003202200 ,광진구,8,0.02
202003202200 ,성동구,9,0.023
202003202200 ,중랑구,0,0
202003202200 ,강북구,11,0.033
202003202200 ,노원구,9,0.024
202003202200 ,동대문구,5,0.027
202003202200 ,도봉구,6,0.033
202003202200 ,동작구,8,0.019
202003202200 ,영등포구,7,0.033
202003202200 ,강서구,12,0.029
202003202200 ,금천구,12,0.02
202003202200 ,관악구,12,0.023
202003202200 ,구로구,12,0.043
202003202200 ,양천구,10,0.025
202003202200 ,송파구,10,0.022
202003202200 ,강남구,12,0.021
202003202200 ,서초구,15,0.029
202003202200 ,강동구,11,0.019
202003202100 ,중구,9,0.026
202003202100 ,용산구,8,0.033
202003202100 ,종로구,9,0.029
202003202100 ,서대문구,12,0.03
202003202100 ,은평구,6,0.033
202003202100 ,마포구,7,0.027
202003202100 ,동대문구,4,0.03
202003202100 ,중랑구,0,0
202003202100 ,성동구,8,0.033
202003202100 ,도봉구,7,0.032
202003202100 ,강북구,12,0.03
202003202100 ,노원구,12,0.025
202003202100 ,성북구,9,0.025
202003202100 ,광진구,4,0.023
202003202100 ,금천구,11,0.023
202003202100 ,양천구,12,0.022
202003202100 ,관악구,14,0.028
202003202100 ,영등포구,7,0.03
202003202100 ,강서구,12,0.026
202003202100 ,동작구,8,0.024
202003202100 ,구로구,12,0.04
202003202100 ,송파구,8,0.025
202003202100 ,서초구,8,0.038
202003202100 ,강남구,12,0.028
202003202100 ,강동구,13,0.025
202003202000 ,종로구,10,0.027
202003202000 ,용산구,6,0.035
202003202000 ,중구,9,0.024
202003202000 ,은평구,7,0.03
202003202000 ,서대문구,8,0.032
202003202000 ,마포구,5,0.024
202003202000 ,성북구,4,0.024
202003202000 ,중랑구,0,0
202003202000 ,도봉구,5,0.032
202003202000 ,성동구,7,0.038
202003202000 ,동대문구,4,0.033
202003202000 ,노원구,11,0.024
202003202000 ,강북구,11,0.031
202003202000 ,광진구,3,0.025
202003202000 ,양천구,10,0.025
202003202000 ,관악구,9,0.027
202003202000 ,동작구,4,0.026
202003202000 ,구로구,6,0.037
202003202000 ,영등포구,7,0.03
202003202000 ,강서구,9,0.029
202003202000 ,금천구,10,0.022
202003202000 ,강동구,9,0.029
202003202000 ,강남구,9,0.034
202003202000 ,송파구,7,0.03
202003202000 ,서초구,9,0.041
202003201900 ,용산구,7,0.033
202003201900 ,종로구,10,0.028
202003201900 ,중구,7,0.026
202003201900 ,서대문구,6,0.034
202003201900 ,마포구,6,0.029
202003201900 ,은평구,5,0.035
202003201900 ,성동구,9,0.035
202003201900 ,노원구,13,0.025
202003201900 ,광진구,3,0.03
202003201900 ,동대문구,5,0.032
202003201900 ,성북구,4,0.026
202003201900 ,도봉구,6,0.036
202003201900 ,강북구,11,0.034
202003201900 ,중랑구,0,0
202003201900 ,금천구,11,0.026
202003201900 ,강서구,10,0.033
202003201900 ,양천구,11,0.028
202003201900 ,동작구,9,0.029
202003201900 ,구로구,5,0.038
202003201900 ,영등포구,6,0.03
202003201900 ,관악구,8,0.03
202003201900 ,서초구,7,0.043
202003201900 ,강동구,14,0.033
202003201900 ,강남구,13,0.036
202003201900 ,송파구,4,0.035
202003201800 ,용산구,6,0.037
202003201800 ,중구,7,0.031
202003201800 ,종로구,10,0.03
202003201800 ,서대문구,3,0.04
202003201800 ,마포구,5,0.032
202003201800 ,은평구,5,0.04
202003201800 ,성북구,1,0.034
202003201800 ,성동구,8,0.034
202003201800 ,노원구,10,0.03
202003201800 ,도봉구,2,0.04
202003201800 ,동대문구,5,0.035
202003201800 ,중랑구,0,0
202003201800 ,광진구,4,0.029
202003201800 ,강북구,9,0.036
202003201800 ,관악구,6,0.034
202003201800 ,영등포구,6,0.034
202003201800 ,강서구,8,0.036
202003201800 ,금천구,7,0.029
202003201800 ,동작구,11,0.029
202003201800 ,구로구,5,0.044
202003201800 ,양천구,9,0.032
202003201800 ,강동구,11,0.036
202003201800 ,서초구,8,0.042
202003201800 ,강남구,11,0.036
202003201800 ,송파구,4,0.035
202003201700 ,용산구,5,0.043
202003201700 ,중구,11,0.034
202003201700 ,종로구,7,0.032
202003201700 ,은평구,5,0.04
202003201700 ,마포구,4,0.034
202003201700 ,서대문구,5,0.04
202003201700 ,성북구,1,0.037
202003201700 ,동대문구,5,0.039
202003201700 ,도봉구,4,0.041
202003201700 ,강북구,9,0.039
202003201700 ,노원구,9,0.032
202003201700 ,중랑구,0,0
202003201700 ,성동구,8,0.042
202003201700 ,광진구,6,0.033
202003201700 ,금천구,7,0.029
202003201700 ,양천구,5,0.034
202003201700 ,구로구,6,0.047
202003201700 ,영등포구,8,0.034
202003201700 ,강서구,4,0.038
202003201700 ,동작구,8,0.031
202003201700 ,관악구,8,0.036
202003201700 ,강남구,10,0.039
202003201700 ,송파구,12,0.039
202003201700 ,서초구,7,0.045
202003201700 ,강동구,8,0.037
202003201600 ,종로구,8,0.035
202003201600 ,중구,8,0.035
202003201600 ,용산구,6,0.045
202003201600 ,마포구,5,0.034
202003201600 ,서대문구,6,0.044
202003201600 ,은평구,6,0.044
202003201600 ,성동구,8,0.045
202003201600 ,강북구,9,0.043
202003201600 ,중랑구,7,0.037
202003201600 ,노원구,8,0.036
202003201600 ,광진구,8,0.037
202003201600 ,도봉구,7,0.044
202003201600 ,동대문구,6,0.04
202003201600 ,성북구,4,0.039
202003201600 ,영등포구,7,0.034
202003201600 ,구로구,8,0.047
202003201600 ,양천구,7,0.036
202003201600 ,강서구,6,0.039
202003201600 ,관악구,9,0.038
202003201600 ,동작구,8,0.033
202003201600 ,금천구,6,0.033
202003201600 ,송파구,7,0.043
202003201600 ,강남구,8,0.041
202003201600 ,강동구,8,0.039
202003201600 ,서초구,8,0.049
202003201500 ,중구,11,0.036
202003201500 ,종로구,12,0.035
202003201500 ,용산구,8,0.044
202003201500 ,마포구,4,0.037
202003201500 ,은평구,8,0.045
202003201500 ,서대문구,5,0.046
202003201500 ,성북구,5,0.038
202003201500 ,중랑구,7,0.034
202003201500 ,도봉구,3,0.043
202003201500 ,강북구,10,0.043
202003201500 ,광진구,7,0.038
202003201500 ,동대문구,7,0.038
202003201500 ,성동구,10,0.046
202003201500 ,노원구,9,0.035
202003201500 ,강서구,8,0.044
202003201500 ,금천구,7,0.036
202003201500 ,동작구,9,0.035
202003201500 ,영등포구,8,0.035
202003201500 ,관악구,10,0.04
202003201500 ,양천구,9,0.04
202003201500 ,구로구,8,0
202003201500 ,서초구,10,0.052
202003201500 ,강동구,11,0.04
202003201500 ,송파구,4,0.041
202003201500 ,강남구,9,0.043
202003201400 ,종로구,10,0.032
202003201400 ,용산구,5,0.042
202003201400 ,중구,12,0.033
202003201400 ,은평구,6,0.042
202003201400 ,마포구,5,0.034
202003201400 ,서대문구,6,0.042
202003201400 ,노원구,9,0.032
202003201400 ,광진구,3,0.034
202003201400 ,성북구,8,0.032
202003201400 ,도봉구,5,0.04
202003201400 ,동대문구,6,0.035
202003201400 ,강북구,10,0.04
202003201400 ,성동구,10,0.043
202003201400 ,중랑구,8,0.032
202003201400 ,금천구,8,0.034
202003201400 ,구로구,0,0.046
202003201400 ,양천구,8,0.037
202003201400 ,관악구,9,0.037
202003201400 ,영등포구,8,0.036
202003201400 ,강서구,7,0.041
202003201400 ,동작구,8,0.032
202003201400 ,강동구,8,0.034
202003201400 ,강남구,8,0.039
202003201400 ,송파구,7,0.037
202003201400 ,서초구,10,0.046
202003201300 ,종로구,8,0.028
202003201300 ,중구,9,0.028
202003201300 ,용산구,3,0.035
202003201300 ,서대문구,6,0.036
202003201300 ,마포구,5,0.029
202003201300 ,은평구,7,0.035
202003201300 ,동대문구,5,0.031
202003201300 ,도봉구,9,0.033
202003201300 ,중랑구,10,0.027
202003201300 ,성북구,11,0.03
202003201300 ,광진구,5,0.029
202003201300 ,강북구,14,0.034
202003201300 ,성동구,16,0.034
202003201300 ,노원구,12,0.028
202003201300 ,구로구,10,0.042
202003201300 ,양천구,4,0.033
202003201300 ,관악구,9,0.032
202003201300 ,금천구,8,0.028
202003201300 ,영등포구,7,0.032
202003201300 ,강서구,8,0.036
202003201300 ,동작구,9,0.029
202003201300 ,송파구,7,0.032
202003201300 ,강남구,6,0.034
202003201300 ,강동구,12,0.032
202003201300 ,서초구,8,0.04
202003201200 ,중구,12,0.024
202003201200 ,용산구,10,0.03
202003201200 ,종로구,12,0.023
202003201200 ,마포구,8,0.026
202003201200 ,은평구,18,0.03
202003201200 ,서대문구,9,0.03
202003201200 ,중랑구,14,0.022
202003201200 ,성동구,15,0.028
202003201200 ,도봉구,12,0.026
202003201200 ,동대문구,9,0.026
202003201200 ,노원구,13,0.02
202003201200 ,광진구,9,0.023
202003201200 ,성북구,11,0.02
202003201200 ,강북구,15,0.027
202003201200 ,금천구,6,0.027
202003201200 ,관악구,11,0.028
202003201200 ,동작구,8,0.026
202003201200 ,구로구,9,0.037
202003201200 ,강서구,9,0.032
202003201200 ,영등포구,7,0.026
202003201200 ,양천구,6,0.03
202003201200 ,강동구,11,0.025
202003201200 ,강남구,9,0.031
202003201200 ,서초구,11,0.037
202003201200 ,송파구,11,0.025
202003201100 ,용산구,14,0.022
202003201100 ,중구,13,0.015
202003201100 ,종로구,17,0.016
202003201100 ,마포구,13,0.017
202003201100 ,서대문구,17,0.017
202003201100 ,은평구,14,0.02
202003201100 ,중랑구,16,0.015
202003201100 ,광진구,14,0.016
202003201100 ,도봉구,12,0.02
202003201100 ,동대문구,10,0.018
202003201100 ,성동구,15,0.02
202003201100 ,강북구,16,0.023
202003201100 ,성북구,18,0.013
202003201100 ,노원구,14,0.015
202003201100 ,양천구,13,0.024
202003201100 ,구로구,17,0.033
202003201100 ,영등포구,16,0.021
202003201100 ,관악구,13,0.023
202003201100 ,강서구,8,0.026
202003201100 ,금천구,15,0.022
202003201100 ,동작구,12,0.02
202003201100 ,강남구,9,0.022
202003201100 ,강동구,13,0.019
202003201100 ,송파구,13,0.018
202003201100 ,서초구,18,0.028
202003201000 ,용산구,12,0.016
202003201000 ,중구,11,0.013
202003201000 ,종로구,12,0.014
202003201000 ,은평구,12,0.013
202003201000 ,서대문구,19,0.013
202003201000 ,마포구,12,0.011
202003201000 ,성북구,15,0.012
202003201000 ,광진구,16,0.011
202003201000 ,노원구,13,0.013
202003201000 ,동대문구,8,0.015
202003201000 ,성동구,11,0.019
202003201000 ,중랑구,11,0.013
202003201000 ,강북구,12,0.02
202003201000 ,도봉구,15,0.016
202003201000 ,강서구,8,0.017
202003201000 ,동작구,11,0.018
202003201000 ,금천구,14,0.014
202003201000 ,관악구,12,0.016
202003201000 ,양천구,13,0.013
202003201000 ,구로구,16,0.024
202003201000 ,영등포구,11,0.012
202003201000 ,강동구,10,0.013
202003201000 ,서초구,12,0.025
202003201000 ,강남구,9,0.019
202003201000 ,송파구,12,0.018
202003200900 ,중구,14,0.011
202003200900 ,용산구,11,0.015
202003200900 ,종로구,11,0.012
202003200900 ,은평구,9,0.008
202003200900 ,서대문구,16,0.008
202003200900 ,마포구,9,0.01
202003200900 ,도봉구,14,0.013
202003200900 ,중랑구,8,0.008
202003200900 ,강북구,7,0.013
202003200900 ,노원구,6,0.008
202003200900 ,성동구,14,0.014
202003200900 ,동대문구,7,0.013
202003200900 ,성북구,12,0.008
202003200900 ,광진구,14,0.007
202003200900 ,동작구,5,0.016
202003200900 ,관악구,8,0.014
202003200900 ,구로구,16,0.017
202003200900 ,금천구,12,0.013
202003200900 ,강서구,10,0.01
202003200900 ,양천구,9,0.009
202003200900 ,영등포구,9,0.011
202003200900 ,강동구,7,0.009
202003200900 ,강남구,10,0.019
202003200900 ,서초구,11,0.025
202003200900 ,송파구,0,0.007
202003200800 ,용산구,10,0.006
202003200800 ,중구,10,0.004
202003200800 ,종로구,11,0.005
202003200800 ,서대문구,15,0.004
202003200800 ,은평구,9,0.006
202003200800 ,마포구,8,0.005
202003200800 ,도봉구,10,0.004
202003200800 ,동대문구,5,0.007
202003200800 ,중랑구,11,0.004
202003200800 ,성동구,11,0.005
202003200800 ,광진구,6,0.003
202003200800 ,노원구,10,0.003
202003200800 ,성북구,14,0.004
202003200800 ,강북구,7,0.01
202003200800 ,양천구,10,0.006
202003200800 ,영등포구,9,0.006
202003200800 ,동작구,9,0.015
202003200800 ,강서구,11,0.005
202003200800 ,금천구,12,0.006
202003200800 ,구로구,11,0.012
202003200800 ,관악구,7,0.01
202003200800 ,강남구,10,0.016
202003200800 ,강동구,10,0.007
202003200800 ,서초구,13,0.016
202003200800 ,송파구,11,0.003
202003200700 ,용산구,8,0.004
202003200700 ,중구,9,0.003
202003200700 ,종로구,12,0.005
202003200700 ,마포구,6,0.002
202003200700 ,서대문구,12,0.002
202003200700 ,은평구,6,0.006
202003200700 ,성동구,11,0.003
202003200700 ,광진구,8,0.003
202003200700 ,중랑구,11,0.005
